Autor;Titel;Seite;Passage;Aussage;Code des Typs;Annotator/in;Anmerkung;E1;Relation;E2;POST
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;202;Die vor allem durch den <e1>Abbé de Saint-Pierre</e1><rel>ausgelösten Debatten über Krieg und </rel><e2>Frieden</e2> lassen Ansätze eines Pazifismus erkennen, der in Kants Schrift Zum ewigen Frieden (1795) gipfeln wird.;Abbé de Saint-Pierre topicInterest Krieg, Frieden;topicInterest;SH;;Abbé de Saint-Pierre;ausgelösten Debatten über Krieg und ;Frieden;
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;202;Die vor allem durch den Abbé de Saint-Pierre ausgelösten Debatten über <e2>Krieg und Frieden</e2><rel>lassen Ansätze eines Pazifismus erkennen, der in </rel><e1>Kant</e1>s Schrift Zum ewigen Frieden (1795) gipfeln wird.;Immanuel Kant topicInterest Krieg, Frieden;topicInterest;SH;;Kant;lassen Ansätze eines Pazifismus erkennen, der in ;Krieg und Frieden;
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;202;Die vor allem durch den Abbé de Saint-Pierre ausgelösten Debatten über <e2>Krieg und Frieden</e2><rel>lassen Ansätze eines Pazifismus erkennen, der in Kants Schrift </rel><e1>Zum ewigen Frieden</e1> (1795) gipfeln wird.;Zum ewigen Frieden about Krieg, Frieden;about;SH;;Zum ewigen Frieden;lassen Ansätze eines Pazifismus erkennen, der in Kants Schrift ;Krieg und Frieden;
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;202;Neben den Europäismus der französischen Aufklärung tritt in der Spätaufklärung ein prononcierter <e2>Kosmopolitismus</e2><rel>(</rel><e1>Kant</e1>, Idee zu einer allgemeinen Geschichte in weltbürgerlicher Absicht, 1784).;Immanuel Kant topicInterest Kosmopolitismus;topicInterest;SH;;Kant;(;Kosmopolitismus;RTS
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;202;Neben den Europäismus der französischen Aufklärung tritt in der Spätaufklärung ein prononcierter <e2>Kosmopolitismus</e2><rel>(Kant, </rel><e1>Idee zu einer allgemeinen Geschichte in weltbürgerlicher Absicht</e1>, 1784).;Idee zu einer allgemeinen Geschichte in weltbürgerlicher Absicht about Kosmopolitismus;about;SH;;Idee zu einer allgemeinen Geschichte in weltbürgerlicher Absicht;(Kant, ;Kosmopolitismus;RSU
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;202;In Frankreich entstehen Zeitschriften ohne akademisch-institutionelle Bindung, die sich als Fachzeitschriften, oft mit dem Ziel der Wissenschaftsvulgarisierung und -pragmatisierung, auf einzelne Wissensbereiche spezialisieren (wie z.B. Agronomie, Geographie, Kolonien, Literatur- und Kunstkritik) und die Interessen einzelner Gruppen vertreten, wie etwa die <e1>Mémoires de Trévoux</e1><rel>als </rel><e2>jesuitisches und die Nouvelles ecclésiastiques als jansenistisches Publikationsorgan</e2>.;Mémoires de Trévoux about Jesuiten;about;SH;;Mémoires de Trévoux;als ;jesuitisches und die Nouvelles ecclésiastiques als jansenistisches Publikationsorgan;RSU
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;202;In Frankreich entstehen Zeitschriften ohne akademisch-institutionelle Bindung, die sich als Fachzeitschriften, oft mit dem Ziel der Wissenschaftsvulgarisierung und -pragmatisierung, auf einzelne Wissensbereiche spezialisieren (wie z.B. Agronomie, Geographie, Kolonien, Literatur- und Kunstkritik) und die Interessen einzelner Gruppen vertreten, wie etwa die Mémoires de Trévoux als jesuitisches und die <e1>Nouvelles ecclésiastiques</e1><rel>als </rel><e2>jansenistisches Publikationsorgan</e2>.;Nouvelles ecclésiastiques about Jansenismus;about;SH;;Nouvelles ecclésiastiques;als ;jansenistisches Publikationsorgan;
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;203;Hier wandelt sich offenkundig die Gelehrtenrepublik zur ökonomisch agierenden, arbeitsteilig organisierten >societe de gens de lettres< mit deutlich korporativem Selbstverständnis und die <e2>Aufklärung</e2><rel>zum »business of Enlightenment« (R. </rel><e1>Darnton</e1>).;Robert Darnton topicInterest Aufklärung;topicInterest;SH;;Darnton;zum »business of Enlightenment« (R. ;Aufklärung;
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;204;<e1>Pierre Bayle</e1><rel> Dictionnaire historique et critique erhebt den Anspruch, Wissenstraditionen </rel><e2>kritisch zu durchleuchten</e2>.;Pierre Bayle topicInterest Kritik;topicInterest;SH;;Pierre Bayle; Dictionnaire historique et critique erhebt den Anspruch, Wissenstraditionen ;kritisch zu durchleuchten;
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;204;Pierre Bayles <e1>Dictionnaire historique</e1><rel>et critique erhebt den Anspruch, Wissenstraditionen </rel><e2>kritisch zu durchleuchten</e2>.;Dictionnaire historique about Kritik;about;SH;;Dictionnaire historique;et critique erhebt den Anspruch, Wissenstraditionen ;kritisch zu durchleuchten;
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;204;"Die großen literarhistorischen Kompendien des späten 18. Jh.s - <e1>Jean-François de La Harpe</e1><rel> Lycée ou Cours de littérature ancienne et moderne, 18 Bde. (1798/1799-1805) und Giovanni (Juan) Andres, Dell'origine, progressi e stato attuale di ogni letteratura, 7 Bde. (1782-1799; französische Übersetzung 1805) - zeichnen die Geschichte (Ursprung, Aufstieg und Niedergang) des </rel><e2>gelehrten Wissens</e2>, der Beaux-Arts und vor allem der Belles-Lettres nach.";Jean-François de La Harpe topicInterest Wissen*;topicInterest;SH;;Jean-François de La Harpe;" Lycée ou Cours de littérature ancienne et moderne, 18 Bde. (1798/1799-1805) und Giovanni (Juan) Andres, Dell'origine, progressi e stato attuale di ogni letteratura, 7 Bde. (1782-1799; französische Übersetzung 1805) - zeichnen die Geschichte (Ursprung, Aufstieg und Niedergang) des  ";gelehrten Wissens;
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;204;"Die großen literarhistorischen Kompendien des späten 18. Jh.s - <e1>Jean-François de La Harpe</e1><rel>, Lycée ou Cours de littérature ancienne et moderne, 18 Bde. (1798/1799-1805) und Giovanni (Juan) Andres, Dell'origine, progressi e stato attuale di ogni letteratura, 7 Bde. (1782-1799; französische Übersetzung 1805) - zeichnen die Geschichte (Ursprung, Aufstieg und Niedergang) des gelehrten Wissens, der</rel> <e2>Beaux-Arts</e2> und vor allem der Belles-Lettres nach.";Jean-François de La Harpe topicInterest Kunst;topicInterest;SH;;Jean-François de La Harpe;", Lycée ou Cours de littérature ancienne et moderne, 18 Bde. (1798/1799-1805) und Giovanni (Juan) Andres, Dell'origine, progressi e stato attuale di ogni letteratura, 7 Bde. (1782-1799; französische Übersetzung 1805) - zeichnen die Geschichte (Ursprung, Aufstieg und Niedergang) des gelehrten Wissens, der";Beaux-Arts;
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;204;"Die großen <e2>literarhistorischen Kompendien</e2><rel>des späten 18. Jh.s - </rel><e1>Jean-François de La Harpe</e1>, Lycée ou Cours de littérature ancienne et moderne, 18 Bde. (1798/1799-1805) und Giovanni (Juan) Andres, Dell'origine, progressi e stato attuale di ogni letteratura, 7 Bde. (1782-1799; französische Übersetzung 1805) - zeichnen die Geschichte (Ursprung, Aufstieg und Niedergang) des gelehrten Wissens, der Beaux-Arts und vor allem der Belles-Lettres nach.";Jean-François de La Harpe topicInterest Literatur;topicInterest;SH;*neues Thema;Jean-François de La Harpe;des späten 18. Jh.s - ;literarhistorischen Kompendien;
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;204;"Die großen literarhistorischen Kompendien des späten 18. Jh.s - Jean-François de La Harpe, <e1>Lycée ou Cours de littérature ancienne et moderne</e1><rel> 18 Bde. (1798/1799-1805) und Giovanni (Juan) Andres, Dell'origine, progressi e stato attuale di ogni letteratura, 7 Bde. (1782-1799; französische Übersetzung 1805) - zeichnen die Geschichte (Ursprung, Aufstieg und Niedergang) des </rel><e2>gelehrten Wissens</e2>, der Beaux-Arts und vor allem der Belles-Lettres nach.";Lycée ou Cours de littérature ancienne et moderne about Wissen;about;SH;;Lycée ou Cours de littérature ancienne et moderne;" 18 Bde. (1798/1799-1805) und Giovanni (Juan) Andres, Dell'origine, progressi e stato attuale di ogni letteratura, 7 Bde. (1782-1799; französische Übersetzung 1805) - zeichnen die Geschichte (Ursprung, Aufstieg und Niedergang) des  ";gelehrten Wissens;
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;204;"Die großen literarhistorischen Kompendien des späten 18. Jh.s - Jean-François de La Harpe, <e1>Lycée ou Cours de littérature ancienne et moderne</e1><rel>, 18 Bde. (1798/1799-1805) und Giovanni (Juan) Andres, Dell'origine, progressi e stato attuale di ogni letteratura, 7 Bde. (1782-1799; französische Übersetzung 1805) - zeichnen die Geschichte (Ursprung, Aufstieg und Niedergang) des gelehrten Wissens, der</rel> <e2>Beaux-Arts</e2> und vor allem der Belles-Lettres nach.";Lycée ou Cours de littérature ancienne et moderne about Kunst;about;SH;;Lycée ou Cours de littérature ancienne et moderne;", 18 Bde. (1798/1799-1805) und Giovanni (Juan) Andres, Dell'origine, progressi e stato attuale di ogni letteratura, 7 Bde. (1782-1799; französische Übersetzung 1805) - zeichnen die Geschichte (Ursprung, Aufstieg und Niedergang) des gelehrten Wissens, der";Beaux-Arts;
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;204;"Die großen <e2>literarhistorischen Kompendien</e2><rel>des späten 18. Jh.s - Jean-François de La Harpe, </rel><e1>Lycée ou Cours de littérature ancienne et moderne</e1>, 18 Bde. (1798/1799-1805) und Giovanni (Juan) Andres, Dell'origine, progressi e stato attuale di ogni letteratura, 7 Bde. (1782-1799; französische Übersetzung 1805) - zeichnen die Geschichte (Ursprung, Aufstieg und Niedergang) des gelehrten Wissens, der Beaux-Arts und vor allem der Belles-Lettres nach.";Lycée ou Cours de littérature ancienne et moderne about Literatur;about;SH;;Lycée ou Cours de littérature ancienne et moderne;des späten 18. Jh.s - Jean-François de La Harpe, ;literarhistorischen Kompendien;
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;204;"Die großen literarhistorischen Kompendien des späten 18. Jh.s - Jean-François de La Harpe, Lycée ou Cours de littérature ancienne et moderne, 18 Bde. (1798/1799-1805) und <e1>Giovanni (Juan) Andres</e1><rel> Dell'origine, progressi e stato attuale di ogni letteratura, 7 Bde. (1782-1799; französische Übersetzung 1805) - zeichnen die Geschichte (Ursprung, Aufstieg und Niedergang) des</rel><e2> gelehrten Wissens</e2>, der Beaux-Arts und vor allem der Belles-Lettres nach.";Giovanni (Juan) Andres topicInterest Wissen;topicInterest;SH;;Giovanni (Juan) Andres;" Dell'origine, progressi e stato attuale di ogni letteratura, 7 Bde. (1782-1799; französische Übersetzung 1805) - zeichnen die Geschichte (Ursprung, Aufstieg und Niedergang) des  ";gelehrten Wissens;
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;204;"Die großen literarhistorischen Kompendien des späten 18. Jh.s - Jean-François de La Harpe, Lycée ou Cours de littérature ancienne et moderne, 18 Bde. (1798/1799-1805) und <e1>Giovanni (Juan) Andres</e1><rel>, Dell'origine, progressi e stato attuale di ogni letteratura, 7 Bde. (1782-1799; französische Übersetzung 1805) - zeichnen die Geschichte (Ursprung, Aufstieg und Niedergang) des gelehrten Wissens, der</rel> <e2>Beaux-Arts</e2> und vor allem der Belles-Lettres nach.";Giovanni (Juan) Andres topicInterest Kunst;topicInterest;SH;;Giovanni (Juan) Andres;", Dell'origine, progressi e stato attuale di ogni letteratura, 7 Bde. (1782-1799; französische Übersetzung 1805) - zeichnen die Geschichte (Ursprung, Aufstieg und Niedergang) des gelehrten Wissens, der";Beaux-Arts;
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;204;"Die großen <e2>literarhistorischen Kompendien</e2><rel>des späten 18. Jh.s - Jean-François de La Harpe, Lycée ou Cours de littérature ancienne et moderne, 18 Bde. (1798/1799-1805) und </rel><e1>Giovanni (Juan) Andres</e1>, Dell'origine, progressi e stato attuale di ogni letteratura, 7 Bde. (1782-1799; französische Übersetzung 1805) - zeichnen die Geschichte (Ursprung, Aufstieg und Niedergang) des gelehrten Wissens, der Beaux-Arts und vor allem der Belles-Lettres nach.";Giovanni (Juan) Andres topicInterest Literatur;topicInterest;SH;;Giovanni (Juan) Andres;des späten 18. Jh.s - Jean-François de La Harpe, Lycée ou Cours de littérature ancienne et moderne, 18 Bde. (1798/1799-1805) und;literarhistorischen Kompendien;
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;204;"Die großen literarhistorischen Kompendien des späten 18. Jh.s - Jean-François de La Harpe, Lycée ou Cours de littérature ancienne et moderne, 18 Bde. (1798/1799-1805) und Giovanni (Juan) Andres, <e1>Dell'origine, progressi e stato attuale di ogni letteratura</e1><rel> 7 Bde. (1782-1799; französische Übersetzung 1805) - zeichnen die Geschichte (Ursprung, Aufstieg und Niedergang) des gelehrten </rel><e2>Wissens</e2>, der Beaux-Arts und vor allem der Belles-Lettres nach.";Dell'origine, progressi e stato attuale di ogni letteratura about Wissen;about;SH;;Dell'origine, progressi e stato attuale di ogni letteratura;" 7 Bde. (1782-1799; französische Übersetzung 1805) - zeichnen die Geschichte (Ursprung, Aufstieg und Niedergang) des gelehrten ";Wissens;
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;204;"Die großen literarhistorischen Kompendien des späten 18. Jh.s - Jean-François de La Harpe, Lycée ou Cours de littérature ancienne et moderne, 18 Bde. (1798/1799-1805) und Giovanni (Juan) Andres, <e1>Dell'origine, progressi e stato attuale di ogni letteratura</e1><rel>, 7 Bde. (1782-1799; französische Übersetzung 1805) - zeichnen die Geschichte (Ursprung, Aufstieg und Niedergang) des gelehrten Wissens, der</rel> <e2>Beaux-Arts</e2> und vor allem der Belles-Lettres nach.";Dell'origine, progressi e stato attuale di ogni letteratura about Kunst;about;SH;;Dell'origine, progressi e stato attuale di ogni letteratura;", 7 Bde. (1782-1799; französische Übersetzung 1805) - zeichnen die Geschichte (Ursprung, Aufstieg und Niedergang) des gelehrten Wissens, der";Beaux-Arts;
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;204;"Die großen <e2>literarhistorischen Kompendien</e2><rel>des späten 18. Jh.s - Jean-François de La Harpe, Lycée ou Cours de littérature ancienne et moderne, 18 Bde. (1798/1799-1805) und Giovanni (Juan) Andres, </rel><e1>Dell'origine, progressi e stato attuale di ogni letteratura</e1>, 7 Bde. (1782-1799; französische Übersetzung 1805) - zeichnen die Geschichte (Ursprung, Aufstieg und Niedergang) des gelehrten Wissens, der Beaux-Arts und vor allem der Belles-Lettres nach.";Dell'origine, progressi e stato attuale di ogni letteratura about Literatur;about;SH;;Dell'origine, progressi e stato attuale di ogni letteratura;des späten 18. Jh.s - Jean-François de La Harpe, Lycée ou Cours de littérature ancienne et moderne, 18 Bde. (1798/1799-1805) und Giovanni (Juan) Andres, ;literarhistorischen Kompendien;
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;204;Die große <e1>Encyclopédie</e1><rel>beansprucht ab der Jahrhundertmitte, die ganze </rel><e2>Welt</e2> zu lexikalisieren und zugleich eine universale Gebrauchsanweisung für sie zu liefern.;Encyclopédie about Welt;about;SH;;Encyclopédie;beansprucht ab der Jahrhundertmitte, die ganze ;Welt;
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;204;"<e1>Buffon</e1><rel> auch für ihre stilistischen Ambitionen berühmte Histoire </rel><e2>naturelle générale</e2> et particulière (1749-1789) will eine vollständige Ordnung der Natur in ihrer historischen Tiefe entwerfen; Linné und Réaumur sind seine unmittelbaren Vorgänger in der Naturgeschichte.";Georges-Louis Leclerc de Buffon topicInterest Natur;topicInterest;SH;;Buffon; auch für ihre stilistischen Ambitionen berühmte Histoire ;naturelle générale;
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;204;"Buffons auch für ihre stilistischen Ambitionen berühmte <e1>Histoire <e2>naturelle générale</e2> et particul<rel></rel><e2>naturelle générale</e2> et particulière</e1> (1749-1789) will eine vollständige Ordnung der Natur in ihrer historischen Tiefe entwerfen; Linné und Réaumur sind seine unmittelbaren Vorgänger in der Naturgeschichte.";Histoire naturelle générale et particulière about Natur;about;SH;;Histoire naturelle générale et particulière;;naturelle générale;ND
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;204;"Buffons auch für ihre stilistischen Ambitionen berühmte Histoire naturelle générale et particulière (1749-1789) will eine vollständige Ordnung der Natur in ihrer historischen Tiefe entwerfen; <e1>Linné</e1> <rel>und Réaumur sind seine unmittelbaren Vorgänger in der</rel> <e2>Naturgeschichte</e2>.";Carl von Linné topicInterest Naturgeschichte;topicInterest;SH;;Linné;und Réaumur sind seine unmittelbaren Vorgänger in der;Naturgeschichte;
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;204;"Buffons auch für ihre stilistischen Ambitionen berühmte Histoire naturelle générale et particulière (1749-1789) will eine vollständige Ordnung der Natur in ihrer historischen Tiefe entwerfen; Linné und <e1>Réaumur</e1> <rel>sind seine unmittelbaren Vorgänger in der</rel> <e2>Naturgeschichte</e2>.";René-Antoine Ferchault de Réaumur topicInterest Naturgeschichte;topicInterest;SH;;Réaumur;sind seine unmittelbaren Vorgänger in der;Naturgeschichte;
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;204;<e1>Condorcet</e1><rel>bilanziert am Jahrhundertende wissenschaftliche, technische und philosophische </rel><e2>Fortschritte</e2>, beschwört Fortschrittshoffnungen und erwägt gar die Möglichkeit, dass der Mensch unsterblich werde.;Marquis de Condorcet topicInterest Fortschritt;topicInterest;SH;;Condorcet;bilanziert am Jahrhundertende wissenschaftliche, technische und philosophische ;Fortschritte;
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;204-205;Um 1750, in der Hochphase des philosophischen Sensualismus, prägt der deutsche Philosoph <e1>Alexander Gottlieb Baumgarten</e1><rel>den Begriff der ></rel><e2>Ästhetik</e2>< in der Bedeutung einer Theorie des sinnlich Schönen (Aesthetica, 1750-1758).;Alexander Gottlieb Baumgarten topicInterest Ästhetik;topicInterest;SH;;Alexander Gottlieb Baumgarten;den Begriff der >;Ästhetik;
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;204-205;Um 1750, in der Hochphase des philosophischen Sensualismus, prägt der deutsche Philosoph Alexander Gottlieb Baumgarten den Begriff der ><e2>Ästhetik</e2><rel> in der Bedeutung einer Theorie des sinnlich Schönen (</rel><e1>Aesthetica</e1>, 1750-1758).;Aesthetica about Ästhetik;about;SH;;Aesthetica; in der Bedeutung einer Theorie des sinnlich Schönen (;Ästhetik;
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;205;[Eine früh einsetzende Konstante <e2>ästhetischer Theoriebildung</e2><rel>betrifft das sogenannte >système des beaux-arts<.] In Frankreich sind hier in erster Linie der Abbé </rel><e1>Jean-Baptiste Dubos</e1> (Réflexions critiques sur la poésie et sur la peinture, 1719), der vom Empirismus und englischen Theoretikern beeinflusst ist, und der Abbé Charles Batteux (Les beaux-arts réduits à un même principe, 1746) zu nennen, der eine Revision klassischer Regel- und Geschmacksästhetik anstrebt.;Jean-Baptiste Dubos topicInterest Ästhetik;topicInterest;SH;;Jean-Baptiste Dubos;betrifft das sogenannte >système des beaux-arts<.] In Frankreich sind hier in erster Linie der Abbé ;ästhetischer Theoriebildung;
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;205;[Eine früh einsetzende Konstante <e2>ästhetischer Theoriebildung</e2><rel>betrifft das sogenannte >système des beaux-arts<.] In Frankreich sind hier in erster Linie der Abbé Jean-Baptiste Dubos (</rel><e1>Réflexions critiques sur la poésie et sur la peinture</e1>, 1719), der vom Empirismus und englischen Theoretikern beeinflusst ist, und der Abbé Charles Batteux (Les beaux-arts réduits à un même principe, 1746) zu nennen, der eine Revision klassischer Regel- und Geschmacksästhetik anstrebt.;Réflexions critiques sur la poésie et sur la peinture about Ästhetik;about;SH;;Réflexions critiques sur la poésie et sur la peinture;betrifft das sogenannte >système des beaux-arts<.] In Frankreich sind hier in erster Linie der Abbé Jean-Baptiste Dubos (;ästhetischer Theoriebildung;
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;205;[Eine früh einsetzende Konstante <e2>ästhetischer Theoriebildung</e2><rel>betrifft das sogenannte >système des beaux-arts<.] In Frankreich sind hier in erster Linie der Abbé Jean-Baptiste Dubos (Réflexions critiques sur la poésie et sur la peinture, 1719), der vom Empirismus und englischen Theoretikern beeinflusst ist, und der Abbé </rel><e1>Charles Batteux</e1> (Les beaux-arts réduits à un même principe, 1746) zu nennen, der eine Revision klassischer Regel- und Geschmacksästhetik anstrebt.;Charles Batteux topicInterest Ästhetik;topicInterest;SH;;Charles Batteux;betrifft das sogenannte >système des beaux-arts<.] In Frankreich sind hier in erster Linie der Abbé Jean-Baptiste Dubos (Réflexions critiques sur la poésie et sur la peinture, 1719), der vom Empirismus und englischen Theoretikern beeinflusst ist, und der Abbé ;ästhetischer Theoriebildung;
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;205;[Eine früh einsetzende Konstante <e2>ästhetischer Theoriebildung</e2><rel>betrifft das sogenannte >système des beaux-arts<.] In Frankreich sind hier in erster Linie der Abbé Jean-Baptiste Dubos (Réflexions critiques sur la poésie et sur la peinture, 1719), der vom Empirismus und englischen Theoretikern beeinflusst ist, und der Abbé Charles Batteux (</rel><e1>Les beaux-arts réduits à un même principe</e1>, 1746) zu nennen, der eine Revision klassischer Regel- und Geschmacksästhetik anstrebt.;Les beaux-arts réduits à un même principe about Ästhetik;about;SH;;Les beaux-arts réduits à un même principe;betrifft das sogenannte >système des beaux-arts<.] In Frankreich sind hier in erster Linie der Abbé Jean-Baptiste Dubos (Réflexions critiques sur la poésie et sur la peinture, 1719), der vom Empirismus und englischen Theoretikern beeinflusst ist, und der Abbé Charles Batteux (;ästhetischer Theoriebildung;
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;205;In Frankreich bezieht vor allem <e1>Diderot</e1><rel>nach Dubos in dieser </rel><e2>ästhetischen Grundsatzfrage</e2> Stellung.;Denis Diderot topicInterest Ästhetik;topicInterest;SH;;Diderot;nach Dubos in dieser ;ästhetischen Grundsatzfrage;
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;205;Für den Abbé <e1>Batteux</e1> <rel>besteht die Wesensverwandtschaft der</rel> <e2>einzelnen Künste</e2> innerhalb des >système des beaux-arts< in ihrer gemeinsamen Verwurzelung im Prinzip der >imitatio naturae<, die er als selektive, abstrahierende und idealisierende Nachahmung der >belle nature< konzipiert.;Charles Batteux topicInterest Kunst;topicInterest;SH;;Batteux;besteht die Wesensverwandtschaft der;einzelnen Künste;
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;205;Für den Abbé <e1>Batteux</e1> <rel>besteht die Wesensverwandtschaft der einzelnen Künste innerhalb des >système des beaux-arts< in ihrer gemeinsamen Verwurzelung im Prinzip der >imitatio naturae<, die er als selektive, abstrahierende und idealisierende Nachahmung der</rel> ><e2>belle nature</e2>< konzipiert.;Charles Batteux topicInterest Natur;topicInterest;SH;;Batteux;besteht die Wesensverwandtschaft der einzelnen Künste innerhalb des >système des beaux-arts< in ihrer gemeinsamen Verwurzelung im Prinzip der >imitatio naturae<, die er als selektive, abstrahierende und idealisierende Nachahmung der;belle nature;ZZZ
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;205;An die Seite traditioneller Darstellungsästhetik treten <e2>geschmacks und wirkungsästhetische Ansätze</e2><rel> unterschiedlicher Herkunft: Italienische Autoren wie </rel><e1>Muratori</e1>, englische wie Hume, französische wie Madame Dacier, Voltaire, Batteux, Montesquieu und Marmontel beschäftigen sich mit der Analyse des Geschmacksbegriffs.;Lodovico Antonio Muratori topicInterest Geschmack;topicInterest;SH;;Muratori; unterschiedlicher Herkunft: Italienische Autoren wie ;geschmacks und wirkungsästhetische Ansätze;
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;205;An die Seite traditioneller Darstellungsästhetik treten <e2>geschmacksund wirkungsästhetische Ansätze</e2><rel>  unterschiedlicher Herkunft: Italienische Autoren wie Muratori, englische wie </rel><e1>Hume</e1>, französische wie Madame Dacier, Voltaire, Batteux, Montesquieu und Marmontel beschäftigen sich mit der Analyse des Geschmacksbegriffs.;David Hume topicInterest Geschmack;topicInterest;SH;;Hume; unterschiedlicher Herkunft: Italienische Autoren wie Muratori, englische wie ;geschmacks und wirkungsästhetische Ansätze;
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;205;An die Seite traditioneller Darstellungsästhetik treten <e2>geschmacks und wirkungsästhetische Ansätze</e2><rel> unterschiedlicher Herkunft: Italienische Autoren wie Muratori, englische wie Hume, französische wie Madame </rel><e1>Dacier</e1>, Voltaire, Batteux, Montesquieu und Marmontel beschäftigen sich mit der Analyse des Geschmacksbegriffs.;Anne Dacier topicInterest Geschmack;topicInterest;SH;;Dacier; unterschiedlicher Herkunft: Italienische Autoren wie Muratori, englische wie Hume, französische wie Madame ;geschmacks und wirkungsästhetische Ansätze;
